,Unnamed: 0,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words,cred_vector,label_bin
52,52,1.5179081507326035,jeanne-shaheen,Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.,"health-care,legal-issues,women",New Hampshire,democrat,-0.6758084483999761,-0.7105870217294856,-0.5549405698286373,-0.5679614746499314,-0.5252351519486811,JeanneShaheen,-0.4473982031224403,-0.6892611360397876,say scott brown co sponsor legis let employ deny woman coverage birth control,"[0.167, 0.833, 0.0, -0.34]",0,-0.34,52,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.68926114  1.51790815 -0.34        0.1       ],6
53,53,0.055524101134036455,susan-happ,"At some point in their lives, 99% of women use birth control.",sexuality,Wisconsin,democrat,-0.8051758283640578,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,Happ4WI,-0.4478602010494961,-0.78477126343309,point life woman use birth control,"[0.0, 1.0, 0.0, 0.0]",0,0.0,53,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.78477126  0.0555241   0.          0.1       ],4
54,54,0.055524101134036455,bill-white,"In Rick Perrys Texas, we import nurses ... from other countries.",health-care,Texas,democrat,-0.7189309083880033,-0.6099423898174016,-0.5328171633233479,-0.4588799298074213,-0.300988955941572,whitebil,-0.4478081088617874,-0.4862658272866973,rick peri text import nurse country,"[0.0, 1.0, 0.0, 0.0]",0,0.0,54,4,0.699982762336731,percent obama text barack million nation presid rate sinc debt,[-0.48626583  0.0555241   0.          0.69998276],4
55,55,0.6404777209734632,bob-goodlatte,There is a federal criminal law that says its a crime to transport dentures across state lines.,public-health,Virginia,republican,-0.8051758283640578,-0.6770388110921243,-0.5549405698286373,-0.5461451656814293,-0.5252351519486811,RepGoodlatte,-0.4436362742224649,-0.34916960339159986,feder crimini law say crime transport denture across state line,"[0.28, 0.72, 0.0, -0.5423]",0,-0.5423,55,5,0.6999166011810303,year state last highest american percent citi rate school budget,[-0.3491696   0.64047772 -0.5423      0.6999166 ],5
56,56,0.6404777209734632,cory-booker,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,"crime,criminal-justice",New Jersey,democrat,-0.8051758283640578,-0.5763941791800403,-0.5991873828392158,-0.4370636208389192,-0.5252351519486811,CoryBooker,-0.3135469947054041,3.8016744057308505,built new prison every day keep mass scarcer expos nonoil offend,"[0.379, 0.621, 0.0, -0.6705]",0,-0.6705,56,3,0.5499839186668396,presid peopl every obama america half offic barack money cost,[ 3.80167441  0.64047772 -0.6705      0.54998392],5
57,57,-0.2369527087856769,joe-biden,"Sen. McCain's tax plan provides ""virtually nothing to the middle class.""",taxes,Delaware,democrat,-0.3308287684957585,-0.3751049153558723,-0.17884265923871973,-0.26253314909090303,-0.2262402239392023,JoeBiden,-0.3351712936536012,-0.6826567123370593,sen mccain tax plan provid virtual noth middle class,"[0.0, 1.0, 0.0, 0.0]",0,0.0,57,6,0.5499687790870667,health care plan fund immigra american cost govern feder peopl,[-0.68265671 -0.23695271  0.          0.54996878],3
58,58,-1.4068599484645308,jim-skaggs,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,"city-budget,city-government,taxes",Texas,none,-0.8051758283640578,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,SPANKYSPL,-0.4478884453261348,-0.7394837866143813,austin burden fastest grow tax increas major citi nation,"[0.266, 0.734, 0.0, -0.4404]",0,-0.4404,58,0,0.7749652266502379,percent want said republican increas company wisconsin citi plan text,[-0.73948379 -1.40685995 -0.4404      0.77496523],2
59,59,-1.4068599484645308,john-mccain,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",immigration,Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.2423980625527831,phoenix arizona kidnap capit world,"[0.0, 1.0, 0.0, 0.0]",0,0.0,59,8,0.5499929189682007,vote world take year time state candid spend republican fund,[ 0.24239806 -1.40685995  0.          0.54999292],2
60,60,1.5179081507326035,rick-perry,I belong to the AFL-CIO.,"candidates-biography,labor",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.4366916613075764,-0.5439638145797637,belong afl cio,"[0.0, 1.0, 0.0, 0.0]",0,0.0,60,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.54396381  1.51790815  0.          0.1       ],6
61,61,0.055524101134036455,mitt-romney,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,polls,Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.3853774721618848,-0.6726412126559986,say poll found republican candid could beat barack obama text eight point,"[0.0, 1.0, 0.0, 0.0]",0,0.0,61,4,0.6291958093643188,percent obama text barack million nation presid rate sinc debt,[-0.67264121  0.0555241   0.          0.62919581],4
62,62,-0.2369527087856769,mitt-romney,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.","foreign-policy,history,military",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.3853774721618848,-0.6726412126559986,presid ronald reagan sent troop conflict one circuit grenade peacekeeper set lebanon,"[0.154, 0.671, 0.174, 0.0772]",0,0.0772,62,3,0.6999556422233582,presid peopl every obama america half offic barack money cost,[-0.67264121 -0.23695271  0.0772      0.69995564],3
63,63,1.5179081507326035,robert-sarvis,Did you know US population growth is at its lowest since the Great Depression?,"immigration,population",Virginia,libertarian,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,RobertSarvisVA,-0.4478204123596737,-0.06851788406796733,know u popul growth lowest sinc great depress,"[0.374, 0.194, 0.432, 0.2263]",1,0.2263,63,7,0.5499728918075562,million bill democrat republican sinc would feder first state time,[-0.06851788  1.51790815  0.2263      0.54997289],6
64,64,0.6404777209734632,will-weatherford,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",education,Florida,republican,-0.7189309083880033,-0.6099423898174016,-0.5549405698286373,-0.5461451656814293,-0.5252351519486811,willweatherford,-0.447214188339144,-0.5920091826149964,averag student florida actual pay pocket major univers tuition much le spend cellphone,"[0.104, 0.896, 0.0, -0.1027]",0,-0.1027,64,8,0.5499401092529297,vote world take year time state candid spend republican fund,[-0.59200918  0.64047772 -0.1027      0.54994011],5
65,65,1.5179081507326035,mark-shields,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.",guns,"Washington, D.C.",none,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,Mark__Shields,-0.4478298692899256,-0.4559290239049341,sinc american die gunfire die war country histori,"[0.701, 0.299, 0.0, -0.9136]",-1,-0.9136,65,5,0.7749646306037903,year state last highest american percent citi rate school budget,[-0.45592902  1.51790815 -0.9136      0.77496463],6
66,66,0.6404777209734632,mitch-mcconnell,"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.","foreign-policy,history,terrorism",Kentucky,republican,-0.5033186084478674,-0.5092977579053176,-0.5328171633233479,-0.4588799298074213,-0.5252351519486811,senatemajldr ‏,-0.4202661753441183,-0.5430929015640193,say secretary state john kerry sent flew manapua met communist dictat daniel omega accus reagan administr engag terror,"[0.167, 0.833, 0.0, -0.5267]",0,-0.5267,66,9,0.4437935948371887,budget billion vote right bill american democrat state sent spend,[-0.5430929   0.64047772 -0.5267      0.44379359],5
67,67,-1.4068599484645308,donald-trump,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.","foreign-policy,military,terrorism",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,nato open major terror divis im sure im go get credit larg say critic nato,"[0.257, 0.514, 0.229, -0.1531]",0,-0.1531,67,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[ 2.23562765 -1.40685995 -0.1531      0.1       ],2
68,68,1.5179081507326035,barack-obama,Sen. Obama has always had a 100 percent prochoice rating.,abortion,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,sen obama alway percent prochoice rate,"[0.0, 1.0, 0.0, 0.0]",0,0.0,68,4,0.7749761343002319,percent obama text barack million nation presid rate sinc debt,[0.33043285 1.51790815 0.         0.77497613],6
69,69,0.055524101134036455,frank-caprio,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.","candidates-biography,economy,pensions,retirement,state-finances,wealth,workers",Rhode Island,democrat,-0.8051758283640578,-0.7105870217294856,-0.5549405698286373,-0.6115940925869354,-0.5252351519486811,fcaprio2,-0.44787304223238,-0.5237876630483518,sinc gina raymond took offic invest fee state pension portfolio gone million annual million,"[0.0, 1.0, 0.0, 0.0]",0,0.0,69,7,0.6791370511054993,million bill democrat republican sinc would feder first state time,[-0.52378766  0.0555241   0.          0.67913705],4
70,70,1.5179081507326035,rick-perry,The (federal) debt is growing by more than $4 billion a day.,"deficit,economy,federal-budget",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.4366916613075764,-0.5439638145797637,feder debt grow billion day,"[0.385, 0.615, 0.0, -0.3612]",0,-0.3612,70,9,0.7749395370483398,budget billion vote right bill american democrat state sent spend,[-0.54396381  1.51790815 -0.3612      0.77493954],6
71,71,0.055524101134036455,david-scott,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",jobs,Georgia,democrat,-0.8051758283640578,-0.7105870217294856,-0.5991873828392158,-0.5897777836184335,-0.5252351519486811,repdavidscott,-0.4472389218490336,-0.5997022475874053,presid barack obama job bill state would longer lay teacher firefight polic offic,"[0.0, 1.0, 0.0, 0.0]",0,0.0,71,3,0.5443162322044373,presid peopl every obama america half offic barack money cost,[-0.59970225  0.0555241   0.          0.54431623],4
72,72,-1.4068599484645308,terry-mcauliffe,"Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.","education,retirement",Virginia,democrat,-0.2877063085077313,-0.5092977579053176,-0.5991873828392158,-0.5679614746499314,-0.300988955941572,TerryMcAuliffe,-0.4457861286140468,-0.4581063064442951,teacher k teacher today year old,"[0.0, 1.0, 0.0, 0.0]",0,0.0,72,5,0.5499723553657532,year state last highest american percent citi rate school budget,[-0.45810631 -1.40685995  0.          0.54997236],2
73,73,0.6404777209734632,scott-walker,Two-thirds of Wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,"government-regulation,jobs,poverty,welfare",Wisconsin,republican,0.3160081313246496,0.6648896144023289,0.06451481231946221,0.26105826615314576,0.2970009000773856,ScottWalker,-0.4389741973794483,0.2683077247711789,two third wisconsin receiv unemploy check requir search work due current work search exempt,"[0.0, 0.903, 0.097, 0.1027]",0,0.1027,73,3,0.7749657630920409,presid peopl every obama america half offic barack money cost,[0.26830772 0.64047772 0.1027     0.77496576],5
74,74,0.055524101134036455,donna-brazile,"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.","elections,taxes","Washington, D.C.",democrat,-0.8051758283640578,-0.6770388110921243,-0.5549405698286373,-0.4588799298074213,-0.5252351519486811,donnabrazile,-0.4272247680689446,3.1690286758771897,ir also investig liber group group progress name ir basic look everybody,"[0.0, 0.797, 0.203, 0.4215]",0,0.4215,74,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[3.16902868 0.0555241  0.4215     0.1       ],4
75,75,-0.2369527087856769,paul-ryan,Says Obama promised unemployment would never go above 8 percent.,jobs,Wisconsin,republican,0.014150911408459163,-0.5092977579053176,-0.2894596917651661,-0.30616576702790704,-0.3757376879439417,SpeakerRyan,-0.3326493928722093,0.2798473222297922,say obama promis unemploy would never go percent,"[0.0, 1.0, 0.0, 0.0]",0,0.0,75,1,0.6860689520835876,support obama american never would trump educ creat obamacare candid,[ 0.27984732 -0.23695271  0.          0.68606895],3
76,76,1.5179081507326035,barack-obama,The economy is creating jobs at the fastest pace since 1999.,"economy,jobs",Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,economi creat job fastest pace sinc,"[0.0, 1.0, 0.0, 0.0]",0,0.0,76,7,0.3666490018367767,million bill democrat republican sinc would feder first state time,[0.33043285 1.51790815 0.         0.366649  ],6
