,clean,sentiment,polarity
421,say although unemploy rate seem improv reflect real job creation caus shrink actual labor forc,0.30000001192092896,1
422,gov scott walker hire convict assembly speaker scott jensen overs raid state employe retire system help balance state budget,-0.20000000298023224,0
423,obama vote cut fund american troop battlefield,-0.10000000149011612,0
424,general appear wisconsin right work bill would like appli green bay packer player union,0.5,1
425,call defens minis peopl repubs donuts actual post brag social medium post shot military transport became appar civilian pull social medium,0.800000011920929,1
426,democrat kind fall see rais tax faster look like go rais tax anywhere percent,0.4000000059604645,1
427,right one highest job growth sector leisure hospita weve ad job most fall within restau bar sector industry high pay job u depart labor estim industry sector lowest averag wage lowest propert workforce earn minimum subminimum wage job,0.4000000059604645,1
428,gov scott walker bought new brand new vehicle state probably dont need,0.20000000298023224,0
429,say pass eight measure includ one prevent grope airport secur check bar sanctuary citi text,0.20000000298023224,0
430,gotten point averag feder worker make twice much averag privat sector worker,-0.5,-1
431,polit appointed ipad make major health care decis million american,0.10000000149011612,0
432,say store bar sell watt light bulb,0.10000000149011612,0
433,last three presid go back early find three presid row connect elect,0.0,0
434,jason carter support use georgia tax dollar promot obamacare,0.0,0
435,recent associ press poll nader gonzalez percent without nation coverage mccain obama,0.0,0
436,dan patrick said woman get paid le man job that problem,-0.30000001192092896,-1
437,weve got averag soldier commit suicide that day,-0.20000000298023224,0
438,even republican congressman said give u money dont know would even put audit border patrol agent,-0.30000001192092896,-1
439,today first time fifteen year master lock union plant milwaukee run full capa,0.4000000059604645,1
440,tom reed actual vote every singl trade deal ever come form,0.0,0
441,isi camp mile text mexican author confirm,-0.10000000149011612,0
442,new feder project estim health care overhaul cost trillion year well billion democrat origin claim,0.0,0
443,say new jersey rep donald pay frank gallon socialist open serv u congress,-0.6000000238418579,-1
444,unemploy rate may high percent,0.0,0
445,common core feder govern fingerprint thing,0.10000000149011612,0
446,social secur inde ponzi scheme,-0.10000000149011612,0
447,say scott walker brag lot independ agency investig polic shoot cours didn fund,0.5,1
448,arizona law make state crime cometh already feder crime,0.0,0
449,country found congress exact attitude sanctity christmas celebr eleven today yeah open,-0.10000000149011612,0
450,miami made county spend school system million every year educ recent immigra,0.20000000298023224,0
451,omnibus bill billion earmark,0.10000000149011612,0
452,trump propos enact largest tax increas american histori,0.699999988079071,1
453,sent mccain talk tough earmark good earmark account billion budget,0.4000000059604645,1
454,kim yer vote repeat rais tax peopl broom county made million tax save famili busi relic headquarter,0.699999988079071,1
455,california prop would requirecondom sein adult film would put worker adult film industry riskier lawsuit harass,-0.8999999761581421,-1
456,pay among highest toll nation privilege cross bring,0.699999988079071,1
457,sen isation chablis vote unemploy insur vote kill near georgia job,0.0,0
458,say real estate tax put place pay obamacare,-0.30000001192092896,-1
459,say today unemploy run near percent last four year legislature haunt done much lower,0.0,0
460,say kay bailey hutchison vote sanctuary citi,0.20000000298023224,0
461,john mica vote borrow trillion,0.20000000298023224,0
462,say ippon mari bulk told report would requir worker give bargain healthcare retire benefit like gov walker,-0.699999988079071,-1
463,mccain hire biggest lobbyist washington run campaign,0.0,0
464,want rais anybody tax rate that never table,-0.5,-1
465,terrorist kill american lebanon ronald reagan democrat didn make partisan issu,-0.6000000238418579,-1
466,first time parti pick multiple seat regular elect sinc mid make largest major parti year,0.4000000059604645,1
467,john rage populist four year ago ran presid,0.0,0
468,hous republican complain didn enough time consid constitute ban oil drill shove propos day open state water oil drill,-0.6000000238418579,-1
469,say one bush famili attend republican nation convent presid bush convent,0.800000011920929,1
470,crime rise,0.20000000298023224,0
471,flint mich pay three time poison water pay arlington vt clean water,-0.5,-1
472,weve got person tax system that compli cost american billion year compli current tax code,0.20000000298023224,0
473,say portland school give muslim student school provid prayer room prayer rug let class five time day pray allah,0.800000011920929,1
474,text republican believ abolish social secur abolish v health care,0.0,0
475,bulk peopl shot weapon drug gang take one anoth end shot weapon,-0.10000000149011612,0
476,case general motor bush administr wrote check without ask condit chang,0.0,0
477,salary uri faculty second last among new england land grant univers lowest percent major u research institut,0.4000000059604645,1
478,say miami congressman carlo curbed support drill offshore repeat vote presid obama abil fight pollute combat climat chang,0.0,0
479,presid candid obama ask disclose donor suspicion foreign source money campaign refus,-0.8999999761581421,-1
480,oregon state state usa continu pay medic benefit employe famili,0.0,0
481,wonder dont see rand paul much he still shop billionaire he like one haunt found billionaire fund super pac,0.699999988079071,1
482,say donald trump cash sept collect feder fund intend help small busi recov even though day attack trump said property affect,0.699999988079071,1
483,three year ago newly elect presid obama told america congress approv plan borrow near trillion dollar would hold unemploy percent,-0.30000001192092896,-1
484,independ payment advisory board creat health care reform law like medical ir power cut medical order pay new govern program,-0.20000000298023224,0
485,mitchell park dome lose million plus every year number peopl go dome go,-0.6000000238418579,-1
486,bill legislature youd go court fire employe,0.0,0
487,littl evil use red light camera new jersey reduc number sever acid intersect use,0.10000000149011612,0
488,entire public school system camden last year three student graduate college ready,0.10000000149011612,0
489,say near gorgonian almost percent hometown day delink mortgage,0.30000001192092896,1
490,hate crime bill pastor preacher priest rabbi imam give sermon moral trait sexual practic could found guilty feder crime,0.0,0
491,presid obama said jobless rate would pass stimulus percent,-0.20000000298023224,0
492,george allen colleague sent turn biggest surplus histori unit state biggest deficit histori unit state,0.0,0
493,say presid obama crack employ attract undock immigra hire previous presid,-0.20000000298023224,0
494,say newt gingrich made affirm statement would support would campaign republican support barber procedure known partial birth abort,-0.699999988079071,-1
495,u global aid spend help reduc polit install violence percent recipe nation,-0.20000000298023224,0
496,told congress thank thank bring nowhere,0.0,0
497,actual construct contract weve award date come sever hundi million dollar estim,-0.10000000149011612,0
498,state school fund per pupil percent compar adjust inflate,-0.5,-1
499,unemploy fallen percent presid first year offic percent today,-0.10000000149011612,0
500,american voter remain steadfast support immigra reform path citizenship percent want see reform pass year,0.0,0
501,peopl welfare work,0.10000000149011612,0
502,say tammy baldwin introduc bill would requir doctor health care worker ask patient includ young child whether gay lesbian bisexual know gender ident,-0.10000000149011612,0
503,say state rep kriti thibaut acorn lobbyist,0.0,0
504,atlanta trade point sexual slavery america girl sold slavery atlanta every month,-0.20000000298023224,0
505,accord nation survey transit ridership among peopl age increas percent,-0.5,-1
